close,volume,sma_200,atr_14,volume_sma_20,price_to_sma_50,trend_label,sma_20,macd,rsi_14,bb_width,volume_ratio,momentum_10,momentum_20,volatility_20
139.4,1187517.0,146.48910891089108,4.372857142857147,1123535.65,-0.0155756552000766,Uptrend,141.214,-0.7126571129031447,43.317702227432626,7.898742338264867,1.0569464351220186,-4.75,3.3300000000000125,0.01269009423118375
142.57,1228715.0,146.4506862745098,4.539285714285717,1131139.1,0.0064906184654353,Uptrend,141.374,-0.4495699026062425,49.87039917055466,7.787421977305087,1.0862633958988774,1.3400000000000034,3.1999999999999886,0.01254981121667246
138.8,1242282.0,146.3764077669903,4.49357142857143,1146069.75,-0.0199553472450718,Uptrend,141.2035,-0.5390648814037604,41.207349081364896,8.0712539950502,1.0839497334259105,-1.9499999999999886,-3.4099999999999966,0.013139332941827318
140.38,1254565.0,146.31875,4.277857142857146,1159023.4,-0.0080876398873411,Uptrend,140.9875,-0.47699895446277196,46.140939597315445,7.39156702992517,1.082432848206516,-1.8600000000000136,-4.319999999999993,0.012747495362930034
141.99,1172572.0,146.2775238095238,4.426428571428575,1144159.6,0.0039098679977657,Sideways,140.87949999999998,-0.2945028697715202,45.40816326530614,6.8456483296042165,1.0248325495848656,2.0100000000000193,-2.1599999999999966,0.013052091763855248
143.76,1082981.0,146.25377358490564,4.290714285714289,1145616.35,0.0160148133489758,Uptrend,140.98,-0.006968867580098959,55.65489494859186,7.282983772572948,0.9453260683648587,4.8700000000000045,2.009999999999991,0.012797623953958406
146.66,1388475.0,146.25757009345793,4.446428571428574,1173630.1,0.035716908752959,Uptrend,141.22899999999998,0.44972550869616157,61.92012908430816,8.874307326563496,1.1830601481676382,7.02000000000001,4.97999999999999,0.013503992184280333
145.9,1003960.0,146.25425925925927,4.363571428571433,1160584.05,0.0296153797297737,Uptrend,141.393,0.741782635309221,57.60598503740647,9.74906289693547,0.8650472148053387,5.6299999999999955,3.280000000000001,0.013540509132783766
143.81,1521124.0,146.2318348623853,4.36571428571429,1182311.95,0.0144510423853037,Uptrend,141.4425,0.7954253113130676,58.015906236919236,9.909976897311424,1.2865673902729309,5.860000000000014,0.9900000000000091,0.01397922856106529
142.57,1168534.0,146.19854545454547,4.385000000000005,1197660.15,0.0059466355082158,Uptrend,141.46,0.7294709940931341,57.65391014975042,9.938005730261978,0.9756807889116125,4.310000000000002,0.3499999999999943,0.0140909750351159
149.32,1293701.0,146.22666666666666,4.898571428571431,1194808.8,0.0531869272784723,Sideways,141.7185,1.2079458624354515,66.11185086551265,11.982065721208187,1.082768221995017,9.919999999999987,5.1699999999999875,0.017408767213832242
151.54,1351664.0,146.27410714285716,5.247142857142857,1205624.95,0.0687636645743705,Downtrend,142.234,1.7461475870633478,67.81536515965853,14.836588627620813,1.1211314098965852,8.969999999999999,10.310000000000002,0.016816902653295003
